age,department,job_level,monthly_income,years_at_company,work_life_balance,job_involvement,satisfaction_class
46,Marketing,2,6300,9,1,2,0
36,Sales,1,6179,5,4,2,1
37,Finance,5,6247,29,1,4,0
35,HR,3,7415,11,2,4,1
40,Engineering,5,6357,3,1,4,1
32,Finance,4,9472,27,1,4,1
26,Sales,5,8996,4,3,2,1
54,Marketing,5,7848,10,1,2,0
54,Engineering,4,8475,7,4,3,1
36,HR,2,4037,1,4,3,1
34,Finance,5,11262,27,2,3,1
35,Finance,1,10008,6,4,2,1
39,Engineering,5,8931,8,4,1,1
40,Sales,1,8642,17,1,3,0
41,HR,4,3105,24,2,1,0
50,Engineering,5,3769,7,4,1,0
26,Marketing,4,5940,1,2,1,0
36,HR,4,10899,9,2,4,1
50,Finance,2,9614,11,3,2,1
47,Engineering,5,8805,19,3,2,1
42,Finance,1,7355,2,1,3,0
56,Finance,1,3933,23,4,3,1
27,Finance,5,11766,11,1,2,0
27,Sales,2,8660,3,1,4,1
54,Finance,2,8906,17,2,2,0
25,Marketing,2,9050,10,2,1,0
54,Marketing,1,11261,29,2,2,0
56,HR,4,7474,3,1,4,1
52,Finance,2,3254,22,4,2,1
45,Finance,1,10087,3,1,2,0
37,Engineering,1,7787,21,1,2,0
51,Sales,4,10862,25,1,1,0
31,HR,5,9356,7,3,3,1
46,Finance,5,6742,2,3,4,1
34,Engineering,2,5035,1,4,1,0
39,Sales,2,4967,7,3,2,0
39,HR,4,11291,20,1,2,0
28,HR,2,4852,11,3,3,1
56,Finance,4,6183,23,3,3,1
47,HR,1,9618,6,1,3,0
30,Engineering,2,11303,23,4,1,1
48,HR,1,3182,4,3,4,1
44,Marketing,3,9740,19,1,3,0
44,Engineering,4,3164,28,1,2,0
36,Sales,3,9958,21,1,4,1
57,Sales,2,5137,19,2,2,0
52,Finance,1,3454,14,1,2,0
32,Finance,2,5285,3,3,4,1
25,Marketing,3,10846,4,3,1,0
46,Sales,2,7822,8,1,4,1
30,Sales,5,3541,18,2,3,0
45,Sales,3,9033,4,2,4,1
56,Sales,2,5665,11,2,3,0
59,HR,1,10149,16,3,3,1
39,Engineering,2,8798,3,2,4,1
29,Engineering,1,8785,7,4,4,1
30,Marketing,5,7614,2,4,3,1
49,HR,2,7292,1,2,2,0
53,Sales,5,9189,26,4,4,1
31,Sales,3,9673,1,1,1,0
37,Finance,1,4688,6,2,3,0
42,Finance,3,8095,19,2,2,0
26,Marketing,1,10583,7,2,4,1
32,Sales,5,10824,24,1,4,1
35,Marketing,4,4637,5,1,2,0
57,HR,2,8966,21,2,1,0
51,Engineering,5,7670,28,3,3,1
44,Sales,1,8203,18,3,4,1
36,HR,1,8134,24,4,1,0
55,Sales,1,4890,26,1,3,0
51,Finance,1,6205,13,4,1,0
56,Marketing,2,11669,1,4,3,1
34,Finance,3,5366,10,2,3,0
27,Engineering,4,10559,9,3,1,0
51,Finance,2,5526,17,4,3,1
59,Sales,1,10807,1,2,4,1
55,Finance,2,3366,1,1,4,0
39,Sales,5,9521,7,4,1,1
40,Engineering,1,9606,4,3,1,0
37,Finance,4,3012,28,1,3,0
59,Marketing,1,11727,23,2,3,1
35,Marketing,4,6239,21,1,1,0
45,Marketing,4,5317,12,4,2,1
35,Finance,3,7042,16,1,1,0
54,Finance,3,10485,14,1,2,0
59,Finance,2,3375,23,1,2,0
46,Sales,2,3256,10,3,1,0
55,Engineering,4,3449,14,4,1,0
38,Marketing,1,6212,7,2,1,0
48,Sales,5,9175,4,3,2,1
56,Marketing,5,8943,2,4,4,1
56,Sales,1,11026,24,2,4,1
39,Finance,1,10446,18,2,1,0
59,Marketing,3,4308,16,2,1,0
27,Finance,5,11339,9,4,3,1
40,Marketing,4,7016,5,2,3,1
29,HR,2,6940,9,2,3,0
45,Sales,3,9713,25,3,1,0
34,HR,5,7071,8,2,4,1
43,Sales,1,11107,24,1,4,0
49,Engineering,5,8912,20,3,1,0
28,Marketing,4,3442,16,3,1,0
53,Engineering,3,5944,20,4,2,1
43,Engineering,1,6936,18,2,2,0
26,Sales,4,3398,4,1,4,0
34,HR,2,5995,16,1,3,0
49,Finance,3,9329,4,2,4,1
44,Sales,4,5216,6,2,2,0
43,Finance,4,4707,3,4,4,1
47,Engineering,1,8766,18,1,2,0
48,Finance,2,8677,15,3,2,1
35,HR,4,5568,8,4,3,1
58,Sales,3,10638,18,4,3,1
52,HR,4,3160,24,3,2,0
29,HR,5,11067,23,4,1,1
29,Sales,3,6904,3,2,3,1
45,HR,3,6573,6,3,2,1
36,Marketing,4,4825,22,3,1,0
28,Marketing,1,8582,26,1,1,0
44,Marketing,3,4176,21,3,4,1
49,Finance,5,7918,29,4,4,1
38,HR,1,7880,24,1,3,0
35,Sales,1,6220,15,4,1,0
56,Sales,1,10820,27,2,3,0
35,Finance,3,3130,12,2,2,0
42,Sales,1,9659,5,1,3,0
51,Marketing,4,6562,7,1,1,0
42,HR,1,4499,22,4,4,1
47,Sales,5,10430,27,2,3,1
35,Sales,2,10705,15,1,4,1
45,Engineering,5,10626,7,2,3,1
29,Engineering,3,9679,13,2,2,0
47,Engineering,1,5788,25,2,1,0
49,HR,1,7876,3,4,3,1
34,Marketing,4,6708,26,4,2,1
46,Marketing,1,4769,23,2,2,0
43,Marketing,5,9731,13,2,2,0
25,HR,3,6044,26,2,4,1
31,HR,2,3375,3,3,4,1
28,Engineering,1,9347,29,3,2,0
25,Sales,2,6036,2,4,2,1
39,Finance,1,11852,28,2,3,1
36,Finance,3,9218,23,3,3,1
46,Sales,5,3740,4,1,1,0
46,Engineering,3,11495,17,1,3,0
41,Sales,2,4085,6,2,1,0
53,Sales,1,4210,11,3,1,0
38,Finance,2,11420,6,1,1,0
44,Engineering,5,6119,22,4,4,1
57,HR,3,3267,2,1,3,0
39,Finance,2,5774,17,4,2,1
36,HR,2,7349,3,1,1,0
44,Engineering,5,7965,12,1,2,0
54,Sales,1,11125,14,3,1,0
27,Marketing,2,6459,2,1,3,0
52,Marketing,5,3989,22,1,1,0
50,Engineering,1,3937,29,4,3,1
54,Marketing,1,9654,28,4,2,1
37,HR,3,9989,22,1,3,0
37,Marketing,5,11631,29,2,2,0
26,Engineering,1,10342,5,1,3,0
26,Engineering,3,9023,10,1,1,0
50,HR,4,5358,10,3,1,0
35,Marketing,5,6345,21,1,3,0
32,Marketing,4,9360,9,1,2,0
46,Sales,1,7816,21,4,2,1
44,Finance,5,6743,13,4,2,1
32,Engineering,3,10159,10,4,3,1
53,Sales,1,3518,6,4,3,1
50,Engineering,5,3268,11,1,3,0
54,Sales,5,8444,4,2,3,1
41,Finance,4,8475,26,3,2,0
44,Sales,1,7185,14,3,2,0
40,Engineering,3,8161,17,2,4,1
31,Marketing,3,6865,20,2,3,0
40,Engineering,1,11011,2,3,4,1
51,HR,1,5335,10,1,3,0
47,HR,2,6674,3,3,4,1
48,HR,4,7576,7,2,2,0
33,HR,1,3500,7,1,2,0
59,Finance,1,11083,1,3,4,1
44,Marketing,2,11294,8,1,1,0
41,Marketing,2,8543,23,1,3,0
55,Engineering,5,5746,1,2,4,1
32,Sales,3,6276,8,4,4,1
39,Engineering,4,6085,14,3,1,0
55,Engineering,5,8735,14,2,2,0
54,Engineering,1,10796,2,3,4,1
44,Engineering,2,9613,8,4,2,1
36,Marketing,3,4327,19,4,3,1
41,Sales,5,10772,10,4,1,1
54,Engineering,3,6746,7,4,2,1
53,Marketing,2,8684,13,3,4,1
43,Engineering,5,5562,22,1,1,0
35,HR,5,7163,21,1,1,0
58,Engineering,3,6317,15,4,1,0
31,Engineering,2,5436,11,4,1,0
58,Finance,1,8769,26,1,1,0
44,HR,5,11499,14,2,3,1
48,Sales,1,8918,11,4,3,1
34,Engineering,2,4089,2,1,1,0
56,Sales,5,7555,2,2,4,1
39,HR,5,5394,29,1,4,0
44,Engineering,1,9468,12,2,3,1
27,Finance,4,7004,15,3,2,1
32,Marketing,1,3666,17,2,1,0
47,Finance,1,8718,14,4,4,1
35,Finance,4,8152,25,2,3,0
32,Marketing,2,5234,16,2,3,0
53,Marketing,2,9335,27,4,2,1
54,Marketing,5,4236,8,3,2,0
34,Engineering,3,4623,24,2,4,1
52,Sales,3,4374,17,3,2,0
37,Sales,5,10275,5,1,2,0
56,Marketing,3,9359,12,1,1,0
50,Finance,1,3176,6,4,3,1
46,HR,1,9704,18,3,3,1
28,Marketing,4,5928,26,4,2,1
55,Finance,4,11817,5,4,3,1
42,Finance,5,10617,6,2,3,1
48,Engineering,5,10614,9,1,4,1
47,Engineering,5,6715,15,4,3,1
46,Sales,1,7274,10,2,2,0
26,Sales,3,11586,17,2,4,1
55,HR,5,7971,29,3,3,1
35,HR,5,11389,26,1,3,0
52,HR,1,3968,19,3,4,1
56,HR,1,6155,12,3,4,1
29,Finance,1,7764,9,4,3,1
34,Finance,3,5504,15,3,1,0
48,Sales,5,10643,14,4,1,1
59,Engineering,2,9006,1,3,3,1
47,Engineering,2,10962,17,2,3,1
41,Marketing,5,10943,1,1,4,1
25,Finance,5,4269,23,1,4,0
55,HR,5,4364,29,1,3,0
55,HR,5,9716,21,2,3,1
58,Marketing,3,3923,22,2,3,0
33,Engineering,2,3470,13,3,3,1
46,HR,4,9597,8,3,1,0
37,Engineering,2,5954,13,3,4,1
49,Marketing,2,4148,16,3,2,0
42,Engineering,1,6086,2,1,3,0
36,Engineering,5,3629,13,3,3,1
41,Engineering,5,10407,18,2,3,1
39,HR,5,3774,3,2,2,0
39,Sales,1,11551,13,2,4,1
39,Finance,3,11709,19,4,4,1
37,Engineering,3,4343,13,4,3,1
41,Engineering,4,10398,19,4,3,1
56,Engineering,3,10197,4,3,4,1
33,Sales,3,8016,19,1,2,0
44,Marketing,5,10797,18,1,3,0
50,HR,2,5899,25,3,2,0
51,Sales,3,3934,6,3,2,0
45,Engineering,3,4986,19,4,4,1
42,Sales,1,7996,25,2,3,0
37,Sales,4,9542,4,2,1,0
40,Sales,1,8465,4,4,4,1
33,Marketing,5,9311,24,4,4,1
36,Finance,2,11568,7,1,1,0
43,HR,4,4505,7,4,3,1
31,Marketing,1,8363,26,2,2,0
59,Marketing,3,4010,23,2,2,0
42,Finance,3,6477,26,3,2,0
40,Marketing,4,10741,16,1,3,0
28,Sales,3,6857,27,3,4,1
49,Sales,1,6839,16,1,4,0
56,Engineering,1,7268,5,3,4,1
37,Marketing,3,5553,15,1,4,0
41,Engineering,3,7389,23,4,4,1
30,HR,5,3551,4,2,1,0
43,Sales,2,8566,24,4,2,1
37,HR,4,8758,25,1,2,0
50,Finance,1,6051,13,1,3,0
38,Sales,4,8322,28,3,1,0
55,HR,5,5555,19,1,4,0
28,Finance,1,4089,7,4,4,1
32,HR,5,3458,12,1,4,0
49,Finance,5,7721,26,1,1,0
37,Finance,3,9304,9,3,3,1
56,Sales,4,4920,17,1,1,0
52,Engineering,4,10694,2,3,3,1
54,Finance,3,8668,16,2,2,0
27,Finance,4,9298,7,3,3,1
52,Sales,3,9629,29,1,2,0
27,Engineering,1,8146,18,2,3,0
58,Marketing,5,4003,7,1,2,0
40,Marketing,5,6083,1,3,2,1
46,Engineering,4,5589,3,4,4,1
56,HR,2,7310,21,2,3,0
32,Sales,5,5241,28,4,4,1
32,Engineering,3,8766,11,4,2,1
30,Marketing,2,10711,22,2,4,1
38,Finance,2,7980,15,4,1,0
56,Marketing,5,3938,29,4,4,1
59,Finance,5,7301,25,4,3,1
34,Sales,5,6970,25,4,4,1
27,Finance,3,6999,3,2,1,0
36,Engineering,2,7650,24,1,4,0
55,Finance,4,9627,13,4,2,1
53,HR,3,6408,4,2,2,0
29,Engineering,1,11962,23,2,2,0
49,Sales,5,3248,22,2,3,0
55,Engineering,2,11564,8,2,4,1
45,HR,3,8950,22,3,2,1
44,Sales,1,5926,4,1,4,0
46,Marketing,3,10975,18,1,1,0
28,HR,3,6857,7,4,1,1
37,Sales,4,7930,11,2,3,1
44,Finance,4,10014,29,3,4,1
37,Engineering,3,11893,27,2,1,0
41,Sales,1,9966,4,4,3,1
57,Engineering,2,9587,13,1,3,0
25,Finance,2,9496,9,4,2,1
39,Sales,5,8091,9,4,1,1
37,Marketing,5,11985,23,4,4,1
41,HR,2,3677,21,4,1,0
48,Sales,3,8909,19,4,1,1
32,Finance,3,4561,3,4,4,1
51,Sales,4,7053,25,4,4,1
47,Engineering,4,11644,25,1,2,0
32,Sales,5,6656,12,1,3,0
32,Marketing,2,8234,29,2,4,1
50,Sales,3,7146,11,2,4,1
37,HR,2,8488,20,3,1,0
52,Sales,1,11081,11,3,4,1
49,Engineering,2,3209,17,1,4,0
40,Sales,1,7983,29,1,1,0
26,Marketing,4,10141,26,3,1,0
42,Finance,4,7945,21,1,1,0
41,Sales,5,10980,14,3,2,1
54,Sales,2,6966,16,2,3,0
37,HR,2,11818,24,1,4,1
56,Marketing,1,5824,10,1,1,0
53,Finance,4,4250,4,3,1,0
54,Engineering,1,7758,10,4,3,1
42,Sales,4,7363,26,4,2,1
37,Finance,1,5163,20,2,4,1
45,Engineering,4,4853,29,1,2,0
54,Marketing,1,3753,12,1,2,0
45,Marketing,4,8448,9,3,2,1
41,Finance,1,4868,15,4,1,0
43,Engineering,2,3181,9,4,3,1
39,Marketing,5,4513,7,2,3,1
33,Finance,1,6344,26,4,3,1
34,Marketing,5,8238,24,4,2,1
55,Marketing,2,10089,12,4,4,1
47,Marketing,2,9401,28,3,2,0
54,HR,4,5556,20,4,3,1
57,Engineering,5,9098,24,2,1,0
33,Finance,3,8280,14,4,2,1
25,Finance,4,7244,22,2,1,0
59,Engineering,5,5164,16,3,3,1
35,Engineering,1,9601,29,3,2,0
58,Engineering,1,5021,19,2,1,0
40,Engineering,2,5821,23,3,2,0
33,Sales,3,8938,3,1,3,0
56,Finance,1,9132,11,1,4,1
39,Sales,5,8969,23,1,3,0
36,Marketing,5,9168,21,1,4,1
57,Marketing,1,3713,20,1,4,0
38,Finance,5,10203,19,3,3,1
32,Marketing,5,6545,8,2,1,0
32,Engineering,2,11414,20,3,2,1
51,Sales,3,3863,8,4,2,1
36,Engineering,2,7625,26,1,2,0
25,Marketing,3,8307,3,1,4,1
35,Sales,5,4425,10,3,4,1
55,Engineering,3,5304,13,4,3,1
41,Finance,5,3653,9,3,1,0
57,Engineering,5,11129,6,2,3,1
56,Marketing,2,9734,15,1,3,0
53,Sales,2,3443,16,3,1,0
45,Finance,4,10459,5,2,4,1
45,Sales,1,7669,21,1,3,0
47,Finance,4,8106,13,1,3,0
30,Sales,4,7436,19,1,4,1
46,Marketing,3,5857,2,4,2,1
32,Finance,5,6039,6,3,1,0
59,HR,5,11291,27,1,1,0
35,Sales,5,5737,1,1,2,0
48,Sales,1,9956,15,2,1,0
45,Engineering,3,8239,15,3,2,1
26,Finance,3,4607,14,2,3,0
43,HR,5,5953,7,3,1,0
52,Marketing,4,8933,5,1,1,0
41,Engineering,1,7682,20,4,3,1
30,HR,4,9333,25,2,4,1
43,Finance,2,10392,26,4,4,1
52,HR,3,9609,16,4,3,1
26,Sales,3,7925,17,4,1,0
28,Sales,4,10250,11,3,1,0
46,Engineering,1,8783,15,3,1,0
50,Finance,3,9723,20,4,2,1
37,Finance,4,3184,16,1,4,0
56,HR,1,3521,3,1,1,0
41,Engineering,4,4248,6,4,4,1
43,Finance,1,4002,21,2,4,1
59,Sales,5,9266,23,2,1,0
52,HR,1,9444,13,3,3,1
25,Marketing,2,10017,1,2,3,1
42,Sales,5,11585,29,1,4,1
57,Engineering,4,4617,21,4,2,1
36,Finance,5,3660,14,2,4,1
32,Sales,5,8524,2,4,4,1
48,Marketing,4,10616,2,2,3,1
40,Marketing,4,8250,27,3,1,0
28,Engineering,2,10512,15,1,1,0
51,Sales,4,9905,27,3,2,1
33,HR,3,3319,18,4,3,1
40,Sales,3,11775,9,1,3,0
36,Marketing,2,6600,26,1,4,0
55,Engineering,1,8960,3,3,3,1
48,Engineering,1,8279,4,2,4,1
38,HR,3,11773,15,3,2,1
49,Engineering,4,4767,5,4,3,1
58,Engineering,2,4798,20,2,3,0
27,Engineering,1,11949,20,3,4,1
48,Engineering,1,3282,5,3,3,1
33,Engineering,5,9337,10,2,1,0
50,Marketing,3,8166,16,2,2,0
44,Sales,4,10121,25,2,1,0
34,Finance,2,10409,12,3,4,1
43,Engineering,1,8489,25,2,4,1
27,Finance,5,7896,14,2,4,1
48,Finance,3,3130,22,2,2,0
29,Marketing,3,4293,11,1,3,0
27,Engineering,2,9059,28,4,1,0
51,Finance,1,9957,19,2,3,0
40,Engineering,2,3060,6,4,4,1
39,HR,2,5211,10,2,3,0
59,HR,5,9276,20,2,2,0
36,HR,3,8363,3,1,4,1
50,Finance,4,11152,22,1,3,0
58,HR,3,10973,15,2,1,0
47,Marketing,3,3037,11,2,4,1
55,Marketing,5,8990,22,2,4,1
44,Finance,4,8438,2,4,2,1
36,Engineering,1,10677,25,2,2,0
47,Sales,4,3473,24,4,1,0
28,Engineering,1,3058,6,1,3,0
47,Engineering,4,5636,17,4,3,1
25,Engineering,2,5614,28,2,4,1
49,Engineering,4,10296,18,1,4,1
26,Sales,5,7999,4,3,3,1
54,HR,1,11276,23,1,3,0
27,Engineering,3,6797,9,3,3,1
45,Marketing,5,5674,10,4,4,1
49,Finance,1,9436,21,1,2,0
44,Finance,1,6120,26,1,2,0
46,Marketing,3,5076,2,1,1,0
45,Engineering,2,6190,29,4,3,1
57,Sales,5,7787,11,2,3,1
39,HR,3,9056,11,4,3,1
39,Finance,3,10494,11,1,1,0
49,HR,2,6577,1,2,3,1
45,Sales,5,7741,26,1,2,0
48,Finance,3,9832,14,1,3,0
29,HR,2,5581,29,3,1,0
30,Sales,5,6787,1,1,4,1
47,HR,4,11707,21,4,4,1
28,Engineering,1,10103,23,4,2,1
51,Sales,2,3932,25,4,2,1
42,HR,1,4663,9,2,2,0
45,Engineering,4,11748,24,3,4,1
52,Engineering,3,10914,1,3,3,1
59,Sales,3,7852,21,1,1,0
46,Marketing,5,4104,22,1,1,0
47,Finance,2,4270,22,3,3,1
27,Sales,2,6646,4,2,4,1
34,Engineering,5,8087,1,4,4,1
49,Engineering,1,7723,19,1,1,0
32,Sales,3,5054,10,3,2,0
35,Marketing,3,9658,15,2,2,0
29,Finance,2,4842,20,4,1,0
53,HR,2,5802,4,1,1,0
29,Sales,5,10735,29,4,3,1
33,Finance,4,11201,20,4,3,1
26,Finance,1,11313,14,3,3,1
25,Engineering,4,9105,5,3,3,1
54,HR,4,5560,29,4,3,1
35,Sales,2,6037,15,4,3,1
52,Engineering,2,11632,15,1,2,0
36,Engineering,2,5749,27,2,1,0
50,Marketing,4,3590,25,2,4,1
37,Finance,1,4368,16,4,3,1
32,Sales,2,4361,16,3,2,0
52,Sales,3,11128,4,2,1,0
54,Sales,1,6773,25,4,1,0
33,Engineering,3,5064,9,3,1,0
55,Marketing,1,5415,1,1,3,0
45,HR,2,5951,5,2,3,0
58,Engineering,5,8616,9,1,4,1
55,HR,2,10975,20,3,3,1
49,Marketing,4,10101,5,4,1,1
36,Finance,4,8003,4,1,1,0
25,Sales,1,11306,29,4,2,1
46,HR,4,9243,16,2,2,0
25,Engineering,2,9581,2,1,4,1
25,HR,3,11330,26,2,2,0
45,Finance,2,7923,16,2,4,1
39,Sales,1,9467,18,2,2,0
41,HR,4,7941,2,2,1,0
46,Finance,3,9437,16,2,3,1
59,Engineering,5,9076,29,3,3,1
40,Marketing,3,8648,1,1,4,1
32,Engineering,3,11001,16,4,3,1
41,Sales,2,4315,3,4,3,1
41,Engineering,5,3073,15,3,2,0
50,Engineering,1,11675,11,4,1,1
37,Engineering,1,4549,10,4,3,1
41,Engineering,3,4359,17,4,1,0
41,Sales,3,4896,4,1,2,0
38,Finance,4,9659,17,4,2,1
30,HR,5,8246,4,1,3,0
59,Marketing,3,9967,19,4,3,1
38,HR,4,9661,25,4,2,1
32,HR,5,3510,1,1,2,0
39,Marketing,1,11614,14,3,4,1
51,Sales,4,5432,24,4,4,1
37,Marketing,5,4906,11,2,1,0
55,Sales,4,3064,25,2,2,0
59,HR,3,7928,28,3,1,0
30,Sales,2,7710,7,2,2,0
29,Finance,1,9124,17,1,1,0
46,Marketing,3,10837,4,4,4,1
47,Finance,3,3800,10,4,2,1
49,HR,5,9063,17,4,2,1
58,Marketing,4,11469,4,4,1,1
50,HR,1,9109,19,2,1,0
29,Finance,3,9659,18,2,3,1
50,HR,5,4238,17,2,3,0
44,Marketing,1,9582,6,1,4,1
30,Marketing,4,7523,28,2,2,0
30,HR,3,8620,7,2,2,0
42,Marketing,3,4486,6,4,1,0
28,Marketing,3,7681,25,2,4,1
41,HR,1,7470,12,3,2,0
38,Finance,1,8619,9,3,4,1
38,Marketing,1,11284,18,4,3,1
37,Marketing,1,10177,2,2,1,0
31,Marketing,5,8441,25,3,2,1
39,Marketing,2,4840,17,3,1,0
43,HR,5,8397,21,1,3,0
59,Finance,3,4621,1,4,4,1
41,Finance,5,4561,23,3,4,1
59,Sales,4,8849,9,3,3,1
43,Marketing,1,4416,6,4,3,1
44,Marketing,4,7190,2,2,2,0
59,Sales,4,8054,6,4,2,1
56,Finance,3,4130,9,1,2,0
48,Engineering,1,6597,3,1,2,0
41,Engineering,4,5118,16,1,2,0
31,Finance,3,3663,25,3,4,1
25,Marketing,1,5634,24,2,2,0
59,Engineering,2,5774,15,1,3,0
56,HR,3,9194,29,4,3,1
37,HR,5,6969,12,1,2,0
30,Sales,1,6490,23,3,3,1
38,Finance,4,4523,8,1,1,0
39,Finance,4,11053,26,2,4,1
28,Engineering,5,3987,6,1,4,0
40,Marketing,5,10915,3,2,2,0
52,Finance,4,9403,23,2,1,0
40,Engineering,1,8321,4,4,2,1
28,Engineering,3,6845,27,2,2,0
50,Finance,5,9301,10,3,3,1
52,Engineering,5,3098,14,3,4,1
56,Sales,5,5288,21,2,1,0
26,Sales,2,7297,24,2,3,0
55,Finance,1,11825,15,1,4,1
27,Marketing,1,10796,7,1,4,1
32,Sales,1,10263,7,4,2,1
48,Sales,1,11770,8,1,1,0
39,Finance,1,6959,10,3,2,0
55,HR,4,10385,19,1,3,0
33,Engineering,5,11464,19,4,2,1
26,Sales,4,8338,2,4,2,1
32,HR,2,7881,15,2,4,1
31,Marketing,3,6954,1,4,4,1
40,HR,5,6927,10,2,3,1
59,Finance,2,11644,6,3,4,1
54,Marketing,4,7911,22,3,4,1
34,Marketing,3,3413,13,1,4,0
42,HR,2,4550,10,4,2,1
29,Finance,3,7526,12,3,1,0
53,Sales,2,10141,24,2,3,0
58,HR,4,9571,6,4,2,1
47,Sales,3,4946,6,4,3,1
29,HR,2,8203,1,2,2,0
54,Sales,4,3191,12,4,3,1
30,HR,5,3040,23,4,4,1
28,Marketing,4,8892,23,3,3,1
53,Engineering,4,6449,10,2,1,0
47,Marketing,5,11327,25,3,3,1
30,Sales,4,8909,14,2,1,0
56,Finance,5,4941,15,1,3,0
42,Marketing,5,7221,28,4,4,1
39,Engineering,5,10524,23,4,3,1
56,Sales,2,9543,24,3,2,0
33,Marketing,3,9222,4,4,4,1
34,HR,2,11580,25,4,4,1
44,Finance,5,4558,1,3,2,1
30,Sales,3,5121,8,3,4,1
27,Marketing,3,4028,3,2,4,1
35,Sales,5,11273,14,1,2,0
41,HR,3,8656,17,3,4,1
56,Engineering,3,11967,2,2,4,1
28,Marketing,2,6038,15,3,4,1
28,Sales,3,4878,6,2,4,1
41,Sales,5,5271,5,1,3,0
43,Sales,1,4607,14,2,4,1
29,Engineering,1,6139,19,2,4,1
56,Sales,1,3605,9,4,4,1
46,Finance,5,7735,8,3,3,1
30,Finance,1,6665,29,2,1,0
59,Sales,2,8852,3,3,4,1
46,Finance,5,8462,18,2,1,0
25,Marketing,5,5144,8,4,1,1
44,Finance,5,7270,16,4,2,1
46,Sales,3,11107,15,1,2,0
35,HR,3,4376,21,2,1,0
37,Marketing,3,6462,15,4,3,1
27,Engineering,4,3347,16,3,4,1
33,Sales,2,3000,25,2,4,1
36,Engineering,5,3062,1,2,4,1
47,HR,5,4783,10,1,2,0
38,Engineering,3,11417,19,3,2,1
57,Sales,5,9566,5,1,4,1
42,Sales,5,4042,18,2,1,0
33,HR,1,4234,3,1,2,0
47,Sales,5,4984,4,2,4,1
34,HR,4,4594,4,2,1,0
43,HR,3,9257,11,1,4,1
29,Sales,2,4952,9,1,2,0
47,Finance,2,4695,1,2,3,0
54,HR,1,3954,28,1,3,0
49,Sales,2,6291,25,1,2,0
52,Finance,2,11548,16,2,1,0
58,HR,3,3968,9,3,4,1
49,Finance,3,3241,11,1,2,0
34,Marketing,4,7234,6,1,1,0
38,Marketing,1,11338,27,4,4,1
54,Finance,2,10349,17,3,4,1
49,HR,4,8161,27,1,2,0
38,Sales,1,11734,29,2,4,1
59,Engineering,2,11883,12,4,3,1
58,Sales,2,4025,22,4,3,1
34,Engineering,3,6359,8,4,4,1
59,Engineering,5,8257,16,1,2,0
35,HR,1,8736,5,2,4,1
35,Finance,2,10679,21,4,2,1
45,Sales,1,5951,1,3,2,0
45,Finance,4,11921,17,4,3,1
46,Marketing,4,10389,24,4,3,1
31,HR,5,5555,29,3,1,0
41,HR,2,4150,21,4,2,1
26,Marketing,3,4735,8,4,4,1
36,Sales,2,10931,10,3,2,1
42,Marketing,1,4038,18,1,3,0
35,Sales,4,9369,15,3,2,1
40,Engineering,1,10127,20,1,1,0
42,HR,5,5912,13,1,4,1
59,Sales,4,7840,27,1,2,0
50,Finance,3,4242,10,3,4,1
40,Finance,4,11964,9,3,4,1
30,HR,2,11098,13,1,3,0
36,Marketing,2,6412,3,3,2,0
37,Marketing,4,5499,22,1,4,0
28,Sales,5,10160,27,3,3,1
26,Marketing,2,9110,23,2,1,0
50,HR,2,6545,3,3,1,0
51,Sales,3,4213,1,3,2,0
51,Engineering,4,3418,2,3,4,1
39,Marketing,2,7960,11,1,2,0
32,Marketing,5,3788,14,1,4,0
31,Sales,1,4871,10,2,3,0
36,Finance,4,5025,7,2,1,0
37,Marketing,3,9264,23,4,1,1
41,HR,2,5446,28,2,1,0
41,Marketing,5,10429,1,1,1,0
45,Engineering,4,7823,26,2,2,0
32,Marketing,5,11752,7,2,4,1
29,Finance,5,5651,15,3,2,0
50,Marketing,3,3539,26,2,3,0
40,Sales,4,9499,11,4,1,1
52,Marketing,2,7755,6,3,4,1
53,Finance,3,8959,27,1,2,0
36,Sales,2,6289,22,4,4,1
54,HR,1,8546,7,1,2,0
47,Sales,5,5758,7,4,4,1
40,Engineering,1,8311,1,3,4,1
38,Sales,5,7107,10,4,1,1
34,HR,3,4895,21,4,2,1
31,Marketing,2,5500,15,2,3,0
53,Sales,2,5829,8,1,4,0
27,Sales,3,3047,24,3,3,1
39,Sales,4,5364,19,4,1,0
43,Sales,1,8666,3,1,3,0
37,HR,1,9458,23,1,4,0
45,Finance,2,11945,15,2,4,1
51,Finance,2,11177,4,1,4,1
53,Sales,2,10630,6,3,2,1
44,HR,3,10931,25,2,3,1
49,HR,4,10058,10,4,2,1
30,Sales,1,5802,18,3,4,1
26,Engineering,5,11594,16,3,4,1
46,Sales,3,5086,18,3,1,0
56,Engineering,1,9724,6,2,1,0
40,Sales,4,9155,19,1,4,1
42,Engineering,3,4149,17,3,2,0
29,Engineering,1,3062,18,1,2,0
54,Sales,3,6153,13,1,4,0
43,Engineering,1,8938,7,3,3,1
47,Marketing,1,3751,20,1,2,0
58,Finance,4,10776,12,2,4,1
37,HR,5,11849,2,2,1,0
53,Engineering,4,3700,27,4,4,1
46,Engineering,1,4540,12,1,2,0
33,HR,3,6032,12,1,4,0
43,Engineering,4,9167,24,4,3,1
30,HR,5,9364,4,2,3,1
39,Sales,1,4983,4,4,2,1
44,Marketing,4,11506,18,4,4,1
33,Marketing,4,8796,16,4,3,1
