Customer ID,Loan Amount,Annual Income,Credit Score,Employment Status,Marital Status,Loan Term (months),Number of Dependents,Previous Defaults,Loan Type,Payment History,Loan Default
3266,24198,123306,740,Unemployed,Widowed,308,2,0,Student Loan,Average,No
3267,75135,53654,445,Unemployed,Married,251,3,2,Personal Loan,Average,Yes
3268,9432,143220,825,Retired,Married,178,3,1,Auto Loan,Poor,No
3269,80713,46627,412,Unemployed,Divorced,324,3,0,Auto Loan,Average,Yes
3270,60619,72550,526,Employed,Widowed,230,3,0,Personal Loan,Poor,No
3271,17201,132025,774,Self-employed,Single,144,3,1,Mortgage,Poor,No
3272,66681,64910,493,Employed,Divorced,218,2,0,Auto Loan,Good,No
3273,32723,110417,682,Self-employed,Divorced,62,4,0,Mortgage,Poor,No
3274,56759,78251,549,Employed,Married,117,3,2,Mortgage,Poor,No
3275,73670,55422,453,Unemployed,Single,195,4,2,Credit Card,Poor,Yes
3276,91465,31984,351,Unemployed,Single,212,4,1,Personal Loan,Poor,Yes
3277,33541,109312,679,Self-employed,Widowed,22,1,1,Personal Loan,Good,No
3278,54683,81386,561,Employed,Widowed,265,1,1,Mortgage,Poor,No
3279,38272,103291,652,Retired,Widowed,161,0,0,Credit Card,Average,No
3280,94899,27135,328,Unemployed,Divorced,107,1,1,Auto Loan,Poor,Yes
3281,99841,20320,301,Unemployed,Single,117,3,2,Auto Loan,Average,Yes
3282,24508,122958,739,Unemployed,Married,154,4,0,Personal Loan,Good,No
3283,30559,114171,698,Unemployed,Divorced,177,0,1,Mortgage,Poor,No
3284,83752,41684,392,Unemployed,Divorced,12,1,0,Credit Card,Poor,Yes
3285,58625,75913,536,Employed,Married,57,2,0,Credit Card,Average,No
3286,33884,108774,677,Self-employed,Married,253,0,0,Auto Loan,Average,No
3287,83682,41889,392,Unemployed,Widowed,355,3,1,Auto Loan,Average,Yes
3288,29272,115849,707,Retired,Married,289,4,0,Student Loan,Poor,No
3289,28150,118071,716,Retired,Married,14,3,0,Student Loan,Poor,No
3290,63585,68899,511,Employed,Married,153,3,0,Mortgage,Poor,No
3291,8754,144011,828,Employed,Married,72,2,2,Student Loan,Average,No
3292,92369,30770,345,Unemployed,Widowed,305,2,1,Credit Card,Good,Yes
3293,71017,59321,467,Unemployed,Divorced,236,4,2,Student Loan,Poor,Yes
3294,36259,105962,664,Unemployed,Single,313,1,0,Personal Loan,Good,No
3295,18979,129863,766,Unemployed,Single,181,3,0,Personal Loan,Average,No
3296,69047,61777,478,Employed,Divorced,145,1,2,Auto Loan,Average,No
3297,65614,66250,500,Employed,Single,52,4,0,Auto Loan,Poor,No
3298,46160,93034,608,Employed,Single,242,3,2,Mortgage,Good,No
3299,23020,124940,747,Unemployed,Divorced,237,1,0,Personal Loan,Average,No
3300,70101,60130,472,Unemployed,Single,150,3,0,Mortgage,Poor,Yes
3301,39397,101931,645,Retired,Single,121,2,0,Mortgage,Poor,No
3302,63017,69346,513,Employed,Divorced,308,2,0,Student Loan,Good,No
3303,98468,22537,311,Unemployed,Single,68,0,1,Auto Loan,Average,Yes
3304,36987,104762,659,Unemployed,Married,134,4,1,Mortgage,Average,No
3305,89050,35216,364,Unemployed,Divorced,251,1,1,Mortgage,Good,No
3306,37606,104149,656,Employed,Widowed,97,3,2,Auto Loan,Good,No
3307,98105,23009,312,Unemployed,Single,187,0,2,Auto Loan,Average,Yes
3308,33138,109904,681,Retired,Widowed,74,4,2,Personal Loan,Average,No
3309,78539,49327,424,Unemployed,Single,50,4,2,Auto Loan,Average,Yes
3310,89892,34209,359,Unemployed,Married,149,4,1,Student Loan,Poor,Yes
3311,64040,68443,509,Employed,Divorced,252,1,2,Personal Loan,Average,No
3312,89328,35029,363,Unemployed,Widowed,237,2,2,Mortgage,Average,No
3313,50232,87613,584,Employed,Divorced,217,0,2,Student Loan,Good,No
3314,41116,99443,635,Employed,Widowed,175,1,0,Student Loan,Good,No
3315,57815,76997,542,Employed,Single,38,3,2,Personal Loan,Poor,No
3316,25093,122171,734,Employed,Married,194,1,0,Mortgage,Good,No
3317,15516,134456,786,Employed,Widowed,209,3,2,Personal Loan,Good,No
3318,53770,82559,565,Employed,Widowed,348,3,2,Credit Card,Good,No
3319,52254,84892,572,Employed,Married,118,4,0,Credit Card,Poor,No
3320,48309,90409,595,Employed,Married,200,1,2,Personal Loan,Poor,No
3321,93929,28635,336,Unemployed,Married,47,2,0,Mortgage,Poor,Yes
3322,75463,53065,443,Unemployed,Married,96,3,2,Mortgage,Poor,Yes
3323,17857,131399,772,Unemployed,Married,166,4,2,Auto Loan,Average,No
3324,11155,140544,813,Retired,Divorced,180,2,0,Student Loan,Good,No
3325,21029,127340,760,Unemployed,Single,295,1,1,Personal Loan,Good,No
3326,75031,53783,445,Unemployed,Single,283,2,0,Student Loan,Poor,Yes
3327,74678,54152,446,Unemployed,Widowed,46,1,1,Student Loan,Average,Yes
3328,56578,78741,552,Employed,Married,195,3,0,Credit Card,Average,No
3329,21209,127049,759,Retired,Divorced,110,0,1,Credit Card,Average,No
3330,61179,71502,522,Employed,Divorced,248,0,2,Personal Loan,Average,No
3331,78688,49092,424,Unemployed,Widowed,133,3,1,Personal Loan,Average,Yes
3332,87152,37653,374,Unemployed,Married,34,2,2,Mortgage,Poor,Yes
3333,28185,117999,716,Unemployed,Single,74,1,0,Personal Loan,Average,No
3334,26927,119564,723,Retired,Married,337,0,1,Mortgage,Average,No
3335,69946,60469,473,Unemployed,Divorced,161,1,2,Mortgage,Good,Yes
3336,9621,143064,824,Unemployed,Married,206,3,0,Personal Loan,Average,No
3337,35654,106483,668,Employed,Single,91,2,1,Mortgage,Poor,No
3338,10530,141585,819,Retired,Single,326,1,2,Student Loan,Poor,No
3339,55859,79754,554,Employed,Widowed,164,2,1,Mortgage,Average,No
3340,77909,49978,429,Unemployed,Divorced,28,0,1,Student Loan,Poor,Yes
3341,34725,107592,673,Unemployed,Married,50,1,2,Student Loan,Good,No
3342,30351,114543,700,Employed,Married,344,4,2,Student Loan,Poor,No
3343,68037,63169,484,Employed,Widowed,359,0,0,Auto Loan,Poor,No
3344,64063,68287,508,Employed,Widowed,213,2,2,Auto Loan,Average,No
3345,59340,74745,533,Employed,Widowed,291,3,2,Mortgage,Poor,No
3346,18673,130168,768,Self-employed,Divorced,99,4,1,Personal Loan,Good,No
3347,15775,133985,784,Employed,Married,311,1,2,Mortgage,Good,No
3348,10901,140843,816,Retired,Widowed,303,0,1,Auto Loan,Good,No
3349,96083,25543,323,Unemployed,Divorced,81,1,1,Credit Card,Average,Yes
3350,58352,76392,538,Employed,Married,135,1,2,Credit Card,Good,No
3351,84148,41067,388,Unemployed,Single,91,4,2,Mortgage,Average,Yes
3352,61491,71033,520,Employed,Widowed,56,4,2,Auto Loan,Average,No
3353,66413,65256,495,Employed,Divorced,244,4,2,Student Loan,Average,No
3354,32632,110633,683,Unemployed,Married,165,4,0,Auto Loan,Poor,No
3355,20223,128383,763,Self-employed,Married,191,3,1,Mortgage,Poor,No
3356,19484,129048,765,Employed,Widowed,42,2,0,Auto Loan,Poor,No
3357,49064,89345,591,Employed,Widowed,96,4,0,Credit Card,Good,No
3358,83623,42191,392,Unemployed,Married,56,0,1,Student Loan,Poor,Yes
3359,35111,106803,670,Self-employed,Divorced,334,1,0,Mortgage,Average,No
3360,46323,92742,607,Employed,Single,343,4,2,Mortgage,Average,No
3361,12069,138843,806,Self-employed,Married,254,0,2,Personal Loan,Good,No
3362,35448,106593,668,Employed,Divorced,51,3,2,Student Loan,Good,No
3363,78788,48992,423,Unemployed,Widowed,193,0,2,Mortgage,Good,Yes
3364,17183,132050,775,Unemployed,Married,308,0,1,Auto Loan,Good,No
3365,39584,101531,644,Employed,Widowed,92,3,2,Auto Loan,Poor,No
3366,63643,68803,510,Employed,Single,49,3,1,Auto Loan,Good,No
3367,18893,129975,767,Self-employed,Widowed,68,1,1,Auto Loan,Poor,No
3368,53200,83477,569,Employed,Single,333,4,1,Mortgage,Average,No
3369,90731,33210,355,Unemployed,Widowed,41,0,1,Credit Card,Good,Yes
3370,38204,103329,652,Employed,Widowed,277,2,0,Student Loan,Average,No
3371,80948,46270,410,Unemployed,Single,238,2,0,Auto Loan,Average,Yes
3372,53984,82008,564,Employed,Widowed,328,1,2,Mortgage,Poor,No
3373,96357,25197,322,Unemployed,Divorced,303,2,1,Mortgage,Poor,Yes
3374,15954,133857,783,Unemployed,Widowed,65,1,2,Auto Loan,Good,No
3375,94588,27452,330,Unemployed,Married,108,4,2,Personal Loan,Good,Yes
3376,69157,61486,478,Employed,Widowed,15,1,2,Mortgage,Poor,No
3377,89416,34859,362,Unemployed,Divorced,321,3,2,Student Loan,Good,Yes
3378,80186,47236,414,Unemployed,Married,102,3,1,Student Loan,Poor,Yes
3379,76312,51899,437,Unemployed,Divorced,100,3,1,Personal Loan,Average,Yes
3380,76211,52083,438,Unemployed,Married,331,3,0,Mortgage,Good,Yes
3381,50095,87708,584,Employed,Widowed,103,3,1,Personal Loan,Average,No
3382,17816,131462,773,Unemployed,Divorced,161,3,1,Mortgage,Good,No
3383,87838,36663,370,Unemployed,Widowed,245,3,2,Mortgage,Poor,Yes
3384,31309,113076,694,Self-employed,Married,348,3,1,Personal Loan,Good,No
3385,12239,138665,805,Employed,Divorced,70,3,2,Credit Card,Average,No
3386,86442,39053,377,Unemployed,Single,196,4,1,Auto Loan,Poor,Yes
3387,92235,31085,346,Unemployed,Divorced,55,3,0,Auto Loan,Average,Yes
3388,77309,50564,431,Unemployed,Widowed,191,1,2,Auto Loan,Average,Yes
3389,33230,109745,680,Retired,Single,87,4,1,Personal Loan,Good,No
3390,56168,79095,553,Employed,Single,155,2,1,Mortgage,Poor,No
3391,48934,89517,592,Employed,Married,112,0,2,Mortgage,Good,No
3392,84104,41153,389,Unemployed,Single,283,4,0,Student Loan,Poor,Yes
3393,96267,25247,322,Unemployed,Single,66,3,0,Mortgage,Poor,Yes
3394,92505,30553,344,Unemployed,Married,200,4,1,Credit Card,Good,Yes
3395,84578,40811,386,Unemployed,Divorced,346,0,1,Auto Loan,Good,Yes
3396,29596,115381,704,Retired,Widowed,88,0,1,Credit Card,Good,No
3397,95469,26135,326,Unemployed,Divorced,307,3,2,Auto Loan,Poor,Yes
3398,96057,25573,323,Unemployed,Single,230,3,2,Personal Loan,Poor,Yes
3399,12083,138819,806,Unemployed,Widowed,288,1,2,Credit Card,Average,No
3400,8420,144588,830,Self-employed,Divorced,77,0,1,Mortgage,Average,No
3401,41224,99267,633,Employed,Widowed,147,3,0,Auto Loan,Good,No
3402,94859,27189,329,Unemployed,Single,245,0,2,Student Loan,Good,No
3403,40517,100077,638,Retired,Divorced,210,1,0,Credit Card,Average,No
3404,67592,63646,486,Employed,Widowed,277,2,1,Personal Loan,Poor,No
3405,42853,96623,624,Employed,Widowed,54,0,2,Student Loan,Average,No
3406,17226,131971,774,Retired,Divorced,239,1,2,Personal Loan,Average,No
3407,60180,73687,529,Employed,Divorced,238,1,2,Auto Loan,Average,No
3408,49814,88312,587,Employed,Single,74,1,1,Credit Card,Poor,No
3409,20523,127615,762,Retired,Married,182,4,1,Personal Loan,Average,No
3410,79816,47564,415,Unemployed,Widowed,261,3,1,Student Loan,Poor,Yes
3411,78861,48835,422,Unemployed,Divorced,349,0,0,Student Loan,Average,Yes
3412,54416,81587,562,Employed,Divorced,261,4,0,Mortgage,Poor,No
3413,94464,27697,331,Unemployed,Divorced,318,0,2,Personal Loan,Good,No
3414,40435,100165,638,Employed,Widowed,249,4,2,Credit Card,Average,No
3415,45372,93922,611,Employed,Single,67,3,1,Credit Card,Poor,No
3416,87594,37046,371,Unemployed,Married,182,1,1,Mortgage,Good,No
3417,57130,77823,547,Employed,Widowed,45,0,1,Student Loan,Average,No
3418,45764,93580,610,Employed,Single,326,1,2,Personal Loan,Average,No
3419,60284,73370,528,Employed,Widowed,141,3,1,Student Loan,Average,No
3420,93177,29615,341,Unemployed,Widowed,141,0,0,Personal Loan,Good,Yes
3421,16156,133338,780,Employed,Divorced,162,2,0,Personal Loan,Average,No
3422,96387,25060,321,Unemployed,Single,154,2,2,Personal Loan,Good,No
3423,43067,96436,623,Employed,Divorced,129,2,2,Student Loan,Poor,No
3424,55124,80519,557,Employed,Divorced,215,3,0,Student Loan,Good,No
3425,11154,140562,813,Unemployed,Single,246,2,1,Student Loan,Poor,No
3426,47808,91117,599,Employed,Divorced,28,0,2,Auto Loan,Good,No
3427,54811,81158,560,Employed,Divorced,93,2,2,Student Loan,Average,No
3428,74119,54782,449,Unemployed,Married,25,0,2,Mortgage,Average,Yes
3429,36551,105709,663,Self-employed,Single,92,3,0,Auto Loan,Average,No
3430,41631,98533,631,Employed,Single,218,1,2,Personal Loan,Poor,No
3431,19716,128939,764,Self-employed,Divorced,215,4,0,Credit Card,Average,No
3432,56756,78255,549,Employed,Divorced,283,2,0,Auto Loan,Good,No
3433,17254,131952,774,Retired,Single,43,4,1,Auto Loan,Good,No
3434,46328,92684,607,Employed,Single,34,1,1,Personal Loan,Poor,No
3435,57874,76918,542,Employed,Widowed,113,3,1,Student Loan,Good,No
3436,7336,146093,837,Self-employed,Single,173,3,2,Student Loan,Good,No
3437,37413,104284,656,Self-employed,Widowed,109,1,0,Auto Loan,Poor,No
3438,41021,99558,635,Employed,Divorced,155,4,2,Student Loan,Average,No
3439,36653,105549,663,Self-employed,Married,115,2,0,Auto Loan,Poor,No
3440,23449,124223,744,Self-employed,Married,335,0,2,Credit Card,Average,No
3441,39674,101422,643,Retired,Widowed,182,3,0,Credit Card,Poor,No
3442,11344,140363,812,Unemployed,Divorced,75,1,1,Personal Loan,Average,No
3443,7169,146352,838,Unemployed,Divorced,255,4,1,Mortgage,Average,No
3444,81539,45256,405,Unemployed,Divorced,82,2,2,Mortgage,Poor,Yes
3445,77827,50005,429,Unemployed,Single,285,4,0,Student Loan,Average,Yes
3446,95226,26638,327,Unemployed,Divorced,136,2,1,Mortgage,Average,Yes
3447,72169,57419,461,Unemployed,Single,328,0,0,Credit Card,Good,Yes
3448,75293,53377,444,Unemployed,Widowed,342,0,2,Personal Loan,Good,Yes
3449,21901,126244,755,Self-employed,Married,118,1,1,Credit Card,Average,No
3450,68069,63116,484,Employed,Widowed,159,1,2,Auto Loan,Average,No
3451,72642,56634,458,Unemployed,Divorced,203,2,2,Student Loan,Poor,Yes
3452,39068,102291,647,Self-employed,Divorced,348,2,0,Student Loan,Average,No
3453,82811,43382,398,Unemployed,Widowed,237,2,2,Mortgage,Good,No
3454,14686,135303,791,Self-employed,Single,253,2,2,Auto Loan,Good,No
3455,58441,76063,537,Employed,Single,295,0,0,Mortgage,Average,No
3456,83581,42394,393,Unemployed,Single,174,1,0,Mortgage,Poor,Yes
3457,50033,87789,585,Employed,Married,19,1,2,Mortgage,Average,No
3458,24250,123246,740,Retired,Married,358,3,1,Auto Loan,Average,No
3459,18350,130634,770,Employed,Divorced,163,1,1,Mortgage,Good,No
3460,99475,20864,304,Unemployed,Widowed,333,1,0,Student Loan,Poor,Yes
3461,26918,119572,723,Employed,Widowed,106,4,2,Mortgage,Good,No
3462,70061,60222,472,Unemployed,Divorced,225,4,1,Auto Loan,Good,Yes
3463,90382,33666,356,Unemployed,Single,75,3,0,Auto Loan,Poor,Yes
3464,9138,143664,826,Unemployed,Married,76,2,0,Credit Card,Poor,No
3465,84285,40955,387,Unemployed,Widowed,281,3,0,Mortgage,Poor,Yes
3466,18284,130674,770,Unemployed,Divorced,36,3,2,Auto Loan,Poor,No
3467,24063,123533,741,Unemployed,Single,111,0,0,Mortgage,Good,No
3468,39518,101845,645,Unemployed,Single,116,1,1,Personal Loan,Average,No
3469,13571,136925,798,Employed,Married,142,0,2,Student Loan,Average,No
3470,48872,89590,592,Employed,Married,332,1,1,Student Loan,Poor,No
3471,6239,147775,843,Retired,Divorced,30,3,1,Mortgage,Poor,No
3472,51163,86471,578,Employed,Divorced,236,1,1,Student Loan,Poor,No
3473,18456,130476,769,Retired,Single,117,2,2,Student Loan,Average,No
3474,34189,108314,675,Employed,Single,65,2,1,Personal Loan,Good,No
3475,9886,142579,822,Unemployed,Widowed,237,3,0,Student Loan,Average,No
3476,67943,63298,485,Employed,Single,26,4,0,Student Loan,Good,No
3477,53438,83108,568,Employed,Divorced,59,2,1,Auto Loan,Poor,No
3478,15916,133864,783,Employed,Married,150,3,0,Student Loan,Average,No
3479,63557,68924,511,Employed,Divorced,45,0,2,Mortgage,Good,No
3480,87798,36709,370,Unemployed,Widowed,221,4,2,Student Loan,Poor,Yes
3481,93056,29726,341,Unemployed,Widowed,30,2,0,Mortgage,Poor,Yes
3482,55015,80824,559,Employed,Married,207,3,0,Student Loan,Average,No
3483,69895,60542,474,Unemployed,Divorced,337,3,2,Mortgage,Poor,Yes
3484,85098,40245,384,Unemployed,Widowed,126,0,1,Student Loan,Average,Yes
3485,74184,54753,448,Unemployed,Divorced,86,0,2,Mortgage,Poor,Yes
3486,40842,99788,636,Employed,Widowed,161,4,1,Student Loan,Poor,No
3487,83976,41316,390,Unemployed,Married,47,2,0,Personal Loan,Good,No
3488,24552,122907,738,Unemployed,Widowed,253,3,0,Auto Loan,Poor,No
3489,37093,104698,659,Unemployed,Divorced,162,4,1,Auto Loan,Poor,No
3490,88310,35960,367,Unemployed,Divorced,74,4,1,Auto Loan,Poor,Yes
3491,77124,50791,432,Unemployed,Widowed,165,0,2,Auto Loan,Average,Yes
3492,20422,127766,762,Employed,Single,199,3,1,Personal Loan,Poor,No
3493,81559,45216,405,Unemployed,Married,234,1,0,Personal Loan,Good,No
3494,75855,52467,440,Unemployed,Married,104,0,0,Student Loan,Average,Yes
3495,52498,84427,571,Employed,Widowed,16,3,0,Personal Loan,Average,No
3496,16745,132470,777,Retired,Widowed,177,4,1,Auto Loan,Average,No
3497,53925,82047,565,Employed,Single,36,4,1,Credit Card,Good,No
3498,46003,93290,608,Employed,Married,109,2,0,Student Loan,Good,No
3499,64848,67014,503,Employed,Single,279,1,1,Mortgage,Poor,No
3500,97124,24078,317,Unemployed,Married,161,0,2,Auto Loan,Poor,Yes
3501,41727,98389,631,Employed,Widowed,263,2,2,Auto Loan,Average,No
3502,61846,70519,518,Employed,Married,95,2,1,Auto Loan,Poor,No
3503,97152,24042,317,Unemployed,Married,296,1,1,Personal Loan,Average,Yes
3504,63283,69052,512,Employed,Married,183,0,0,Mortgage,Average,No
3505,89703,34389,360,Unemployed,Single,232,0,1,Student Loan,Poor,Yes
3506,29226,115961,708,Retired,Single,120,4,0,Auto Loan,Good,No
3507,49976,88111,585,Employed,Married,38,0,2,Mortgage,Poor,No
3508,22858,125058,748,Self-employed,Divorced,257,2,1,Credit Card,Poor,No
3509,30939,113715,696,Employed,Single,66,4,2,Personal Loan,Poor,No
3510,61622,70733,519,Employed,Widowed,144,0,1,Auto Loan,Good,No
3511,74172,54754,449,Unemployed,Widowed,63,1,1,Mortgage,Good,Yes
3512,86580,38624,376,Unemployed,Married,264,2,0,Mortgage,Good,No
3513,36348,105886,664,Self-employed,Widowed,280,3,0,Auto Loan,Poor,No
3514,80672,46681,412,Unemployed,Single,309,1,1,Mortgage,Average,No
3515,33295,109524,680,Self-employed,Divorced,90,1,1,Mortgage,Average,No
3516,39872,101006,642,Self-employed,Divorced,29,0,0,Student Loan,Poor,No
3517,81848,44704,404,Unemployed,Divorced,317,4,2,Personal Loan,Good,No
3518,23384,124272,744,Self-employed,Widowed,269,4,1,Student Loan,Average,No
3519,30032,114913,702,Self-employed,Married,354,2,0,Personal Loan,Good,No
3520,30592,114108,698,Retired,Widowed,118,0,1,Personal Loan,Good,No
3521,9017,143731,826,Employed,Married,58,4,0,Student Loan,Good,No
3522,94563,27493,331,Unemployed,Divorced,257,3,2,Auto Loan,Good,Yes
3523,48798,89639,592,Employed,Single,100,0,1,Mortgage,Average,No
3524,26447,120380,727,Employed,Widowed,214,0,1,Credit Card,Poor,No
3525,59842,74383,531,Employed,Single,251,4,2,Student Loan,Average,No
3526,98106,22994,312,Unemployed,Divorced,279,1,1,Student Loan,Poor,Yes
3527,49179,89280,591,Employed,Married,24,0,1,Auto Loan,Poor,No
3528,64735,67234,504,Employed,Single,148,1,1,Mortgage,Average,No
3529,64722,67291,504,Employed,Widowed,326,2,0,Student Loan,Average,No
3530,5670,148674,846,Unemployed,Single,184,2,0,Credit Card,Good,No
3531,31536,112868,693,Self-employed,Single,241,4,1,Mortgage,Poor,No
3532,96006,25594,323,Unemployed,Widowed,209,2,2,Student Loan,Poor,Yes
3533,22073,125835,753,Self-employed,Married,254,4,2,Student Loan,Average,No
3534,94643,27371,330,Unemployed,Widowed,54,4,1,Personal Loan,Poor,Yes
3535,64676,67315,504,Employed,Divorced,341,1,0,Personal Loan,Poor,No
3536,38062,103564,653,Employed,Married,290,1,0,Student Loan,Average,No
3537,6591,147251,840,Self-employed,Single,90,2,1,Auto Loan,Good,No
3538,25337,121448,733,Unemployed,Widowed,290,1,0,Personal Loan,Poor,No
3539,41059,99526,635,Employed,Divorced,243,0,0,Student Loan,Good,No
3540,16908,132387,776,Self-employed,Widowed,112,3,2,Mortgage,Average,No
3541,87848,36626,370,Unemployed,Married,173,0,1,Credit Card,Average,Yes
3542,36174,106005,665,Retired,Divorced,155,0,0,Personal Loan,Average,No
3543,21896,126258,755,Unemployed,Single,120,4,0,Student Loan,Poor,No
3544,22374,125573,752,Unemployed,Married,244,3,0,Personal Loan,Good,No
3545,94900,27130,328,Unemployed,Divorced,122,4,1,Mortgage,Poor,Yes
3546,95023,26828,328,Unemployed,Married,243,1,1,Auto Loan,Poor,Yes
3547,57329,77514,544,Employed,Single,249,1,0,Student Loan,Poor,No
3548,21184,127148,759,Retired,Divorced,208,3,2,Mortgage,Average,No
3549,16738,132524,777,Unemployed,Widowed,284,2,2,Credit Card,Good,No
3550,23141,124635,746,Employed,Widowed,97,1,1,Student Loan,Poor,No
3551,60591,72664,527,Employed,Single,306,0,2,Credit Card,Good,No
3552,17411,131701,773,Employed,Divorced,52,3,0,Auto Loan,Average,No
